,Temp,Flow Rate,Pressure
234,66.84413876047562,0,62.07661605812514
235,66.60344969866075,0,62.04620238688998
236,63.13925237037823,0,61.63526236059836
237,57.94311037915407,0,61.01989040390654
238,50.3051410898546,0,60.11630560746807
239,50.42235154197398,0,60.128140652103426
240,48.328431633646765,0,59.878991090681474
241,47.94893471062338,0,59.83219980469049
242,52.30883656503747,0,60.34477336628807
243,58.01912396297393,0,61.016702651766025
244,59.156204594318055,0,61.14889674161322
245,60.377975373154555,0,61.291080936523095
246,71.76582992642814,0,62.63294599860351
247,69.43988594370897,0,62.35647331092951
248,63.3576933022868,0,61.63676805588527
249,55.09072450912423,0,60.65928852421017
250,48.68888694844895,0,59.90191424265914
251,48.10517217912935,0,59.83104207911007
252,43.20745749721117,0,59.25118291043685
253,46.54686699095691,0,59.64317141015537
254,54.27888004848799,0,60.55337522397928
255,58.77682524231226,0,61.082014168314586
256,59.19564236036114,0,61.129421928359896
257,59.08716274073477,0,61.114625031017106
258,71.36514478582657,0,62.560960992197536
259,69.75469168792972,0,62.36899471249796
260,62.16333134290603,0,61.471559606838625
261,55.707248323280126,0,60.70806034489897
262,50.327676802484646,0,60.071557229627054
263,47.44023939366038,0,59.72900463558764
264,50.37911940533591,0,60.07361291073372
265,47.98730930112934,0,59.78953484965452
266,52.16071073943861,0,60.27970837384264
267,60.090208840678926,0,61.21281121537803
268,60.82864976835841,0,61.297890579099246
269,57.32829681218834,0,60.883131004206334
270,65.72300545612589,0,61.87099762446809
271,73.57892477885626,0,62.79530266674873
272,63.19564769125887,0,61.56903148917793
273,56.8914228880692,0,60.82373725235594
274,54.38887029657158,0,60.52668562999454
275,45.50603009868019,0,59.477430990740935
276,45.25932129936939,0,59.44634589619222
277,44.584482500039414,0,59.36479020134504
278,53.83531686641554,0,60.45331991469312
279,56.44315279618847,0,60.75873310283098
280,59.076145452760215,0,61.06710156386206
281,60.27920056649789,0,61.20690907509834
282,69.51608312617776,0,62.293650989565386
283,72.94028013422874,0,62.695244636285324
284,63.62958803816233,0,61.5958731070063
285,54.634016860028126,0,60.533676605515964
286,53.47845461247397,0,60.39548930269944
287,49.20423379880636,0,59.88977318525905
288,47.7094713185592,0,59.7116215911673
289,45.9816459359703,0,59.506011314942754
290,50.74670081396649,0,60.065515701821624
291,57.60023773232744,0,60.8710956797312
292,60.59249433185601,0,61.22167379422789
293,58.24852602228856,0,60.94349262379572
294,72.39928624763553,0,62.60876997313198
295,69.7678102276778,0,62.29673290479733
296,65.0113157272449,0,61.73434692493024
297,56.11422285814145,0,60.684170671250925
298,47.894587012460015,0,59.7138382851886
299,47.59912320491701,0,59.67703168343194
300,48.49992725167789,0,59.78114578662862
301,49.12721882326658,0,59.853037834446134
302,49.928335616801895,0,59.94540253678254
303,59.22122966641737,0,61.03798940795905
304,58.815276777881955,0,60.98817479386749
305,59.55791402428836,0,61.073642453134134
306,67.31412607897744,0,61.985137569123395
307,66.1147010378082,0,61.8418787229385
308,63.29284861485817,0,61.50755388996539
309,60.11280430590238,0,61.13105757582993
310,51.046112689191865,0,60.06135814201512
311,47.57658183487259,0,59.650797562801316
312,48.43919796274071,0,59.7503730044285
313,46.38511601528431,0,59.50650725374364
314,50.8276194287084,0,60.02758926233153
315,56.46873977806413,0,60.68978014255483
316,61.20160153101913,0,61.245013427653
317,57.595643586560726,0,60.818472361116626
318,67.06356373544298,0,61.93112450160757
319,66.91396224917162,0,61.911512583750884
320,64.33697478209307,0,61.60614510646643
321,58.18696289121872,0,60.88017844022149
322,53.00556688094992,0,60.26825526676948
323,49.900501325275265,0,59.90075751511522
324,46.424602495124134,0,59.48962258121411
325,46.48828681820718,0,59.49511837054816
326,48.032158262910414,0,59.67482943437853
327,58.33065741918863,0,60.88490478416793
328,60.39516538096741,0,61.12587776262262
329,59.61664945910399,0,61.03225683072354
330,71.01214018868144,0,62.3713100299316
331,66.94509595695767,0,61.89070424442641
332,65.06642645872991,0,61.667631400166336
333,54.339261453244696,0,60.40335084921195
334,48.94319001067885,0,59.76640857803247
335,43.8687081861441,0,59.167326935810685
336,47.56375975808594,0,59.600085195457325
337,48.89982046441672,0,59.75528027779335
338,53.27736912856305,0,60.268306345565044
339,61.39757435135248,0,61.22163063948893
340,56.490887654734216,0,60.64238859338892
341,59.28206378360143,0,60.968742772857404
342,69.17858428361808,0,62.13093203363752
343,66.95461927765345,0,61.867321618633305
344,65.54111413589399,0,61.699052944474815
345,57.1968490626498,0,60.715560286106296
346,49.807181023328305,0,59.84438056106446
347,49.063514093684674,0,59.75491267851853
348,45.003137519849375,0,59.27535930009055
349,47.32508730466932,0,59.54644174249211
350,53.65170670243015,0,60.288484814505644
351,57.34450571000198,0,60.720762617505805
352,58.22688614281324,0,60.82252824724828
353,59.513422442162124,0,60.97181657448858
354,73.22330496179599,0,62.58195698602855
355,65.11612745401382,0,61.62666721209327
356,67.29677193138083,0,61.88107193706784
357,59.97120620198424,0,61.01774448066533
358,52.88439708964487,0,60.182516928862235
359,48.768629728445454,0,59.69662400245356
360,46.54253200889532,0,59.43290929465884
361,51.36970314246037,0,59.99840422528501
362,57.16152365236078,0,60.677283176393715
363,61.2335304118286,0,61.15396726251485
364,58.84604888984153,0,60.871316442641934
365,61.12746330950508,0,61.137490158312566
366,70.14907184051691,0,62.19591965239731
367,68.84174472687968,0,62.0402570713852
368,64.75540820324501,0,61.55796658481585
369,62.5889218912042,0,61.301335339172816
370,58.05576018602343,0,60.76656162759091
371,50.20695207224299,0,59.8421367777496
372,51.155457792911136,0,59.95160542294329
373,49.41333099808119,0,59.74487704729827
374,54.12949136816133,0,60.29708442988723
375,63.43601063104666,0,61.38867968641079
376,66.3123261087215,0,61.72466023511525
377,64.23897661355709,0,61.4790398462969
378,67.93043516593062,0,61.91077536214311
379,70.48900005316536,0,62.20938949526521
380,67.3532289066528,0,61.83896936075472
381,61.34520806034438,0,61.131112919434145
382,52.99646987913728,0,60.14828778914684
383,55.95065030694583,0,60.49333880415645
384,45.025759760453376,0,59.2079476581634
385,50.42358463241048,0,59.840030592017136
386,52.98535190950221,0,60.138951548280694
387,60.16271918241162,0,60.980021259279006
388,61.82906999149123,0,61.17374815570006
389,60.208692800804826,0,60.98142746914177
390,73.14085286852419,0,62.498318797664886
391,67.86235089451621,0,61.87637485356187
392,64.80358562792416,0,61.51514382119949
393,61.50939979579065,0,61.1262768336539
394,52.163960205095215,0,60.02679054853176
395,51.22466139275139,0,59.91448720662864
396,47.6089040482668,0,59.48789728859715
397,47.996870821381805,0,59.531453786649244
398,54.8679842447887,0,60.33625831498031
399,59.34554115925186,0,60.85999457194546
400,65.36146814767336,0,61.564336683120416
401,61.84869428459175,0,61.14990822310718
402,76.21844015952149,0,62.83497905784983
403,69.44251011878484,0,62.03748064026869
404,69.1317510174115,0,61.9989985038658
405,60.8919078895289,0,61.029698164937976
406,56.35926807720802,0,60.49561517722758
407,49.452558010239485,0,59.68286877130591
408,51.27024275565161,0,59.89423113603189
409,54.75518722496855,0,60.30128510793173
410,53.38173870920882,0,60.13807853992169
411,59.15037251547122,0,60.813141219366514
412,66.11807307356462,0,61.62891108018224
413,59.37556681623579,0,60.83559701217019
414,72.53264969537895,0,62.37768790520224
415,69.94385313312912,0,62.07188127337515
416,63.694696871704345,0,61.336539004209385
417,59.95561133375178,0,60.895769360455006
418,54.562433357930416,0,60.260918081919954
419,45.936429087302926,0,59.24675110286778
420,51.06804690611998,0,59.84686983733114
421,50.689628478004856,0,59.80046956848697
422,49.53850281152292,0,59.66341118875592
423,60.895853464619236,0,60.993892954215696
424,66.24088425465595,0,61.618968999681165
425,59.65079854167775,0,60.84384889531327
426,73.03203809699674,0,62.411625939569355
427,74.70437156397475,0,62.60580407042136
428,62.08781023548704,0,61.12382749788718
429,63.456148350229,0,61.282334155769796
430,58.745372803576025,0,60.727776161966084
431,53.60894794121842,0,60.12331078863989
432,46.37661134138181,0,59.273038391393534
433,52.08873726258484,0,59.9409844304975
434,54.54067203249873,0,60.22654972621344
435,64.03558310399389,0,61.33808515765282
436,64.24868290355938,0,61.361076064725054
437,60.870254423197984,0,60.96288967432204
438,72.8352512437164,0,62.363972029807414
439,69.46313295783739,0,61.96655128631595
440,66.14533322092828,0,61.57551259140417
441,60.32159656561038,0,60.89065482410933
442,54.958778524018726,0,60.25986236792306
443,50.01220943727046,0,59.677894508989134
444,47.3081983335462,0,59.35886932490251
445,50.66504342890373,0,59.75042117734159
446,53.970234206574546,0,60.135904179331796
447,60.80680240066037,0,60.935360447980415
448,60.25456636098842,0,60.86862350730483
449,64.46696520161252,0,61.36041390550868
450,75.41420374027523,0,62.64164118155265
451,73.70396352699608,0,62.43917447796451
452,64.75694435216856,0,61.388478523806405
453,61.38323853680376,0,60.99105337627288
454,54.24691480826975,0,60.15264691809945
455,50.62096297428838,0,59.72568459661527
456,49.95264970780229,0,59.64536076328446
457,52.2273430761865,0,59.90993744121514
458,53.22668517416499,0,60.02504878782663
459,63.45154906557178,0,61.22124476569117
460,64.54514282936508,0,61.3473928621169
461,64.11446605180541,0,61.29492749569833
462,71.63569899224036,0,62.17421344300104
463,71.79810031787365,0,62.191241892655896
464,67.00132571181497,0,61.62722524329092
465,59.47979544437756,0,60.74398974575997
466,53.278515332174194,0,60.015460961309614
467,50.46239427729782,0,59.68354120443348
468,46.87110503930997,0,59.260821517131454
469,47.75376890720247,0,59.362222137197975
470,54.42579418027204,0,60.1417974715444
471,60.818884618417684,0,60.88867287809091
472,63.70257250315049,0,61.22445192670107
473,64.9759164021086,0,61.371599427457724
474,70.40280331452412,0,62.00523308790115
475,71.87873993206222,0,62.17609918045006
476,68.2084280550167,0,61.74423514912801
477,58.915160328399786,0,60.65385021959847
478,54.142499849932584,0,60.092916525465256
479,50.70068358386096,0,59.687853482288126
480,48.40314835010712,0,59.41680352646218
481,52.02292293961293,0,59.83867838079466
482,58.303980384293986,0,60.57216432369819
483,64.88453513425593,0,61.34069472510681
484,61.608815734305715,0,60.955146652503444
485,60.935215488881354,0,60.8742786032041
486,74.95081178953895,0,62.51323172309238
487,70.90144201153664,0,62.0371446242895
488,66.82706473776626,0,61.558145106742785
489,62.49092438107185,0,61.04851669584363
490,53.197729314230735,0,59.95860557856173
491,53.59598694763063,0,60.003226192033885
492,48.278626774831196,0,59.37878908109803
493,51.270164249162924,0,59.726959309727405
494,53.72315035871841,0,60.01208054827429
495,61.575210357956905,0,60.92913102768895
496,60.25765153831995,0,60.77292139119254
497,58.08484583669591,0,60.5166203718201
498,71.67178652589816,0,62.104757345129435
499,72.30669299818862,0,62.177060734530606
500,63.79988640097697,0,61.179537362771505
501,62.045753373357286,0,60.972263700909565
502,58.35081094090826,0,60.53788515662167
503,49.98137346339005,0,59.556534135758206
504,50.54953051042036,0,59.621014887962716
505,49.97867903513238,0,59.55222109801874
506,56.91411568240708,0,60.3616905635232
507,60.52824363049698,0,60.78254170526996
508,57.53382783849265,0,60.4302080997502
509,60.721955818366936,0,60.80119284322508
510,75.4856937536583,0,62.526371899720814
511,71.06359623669165,0,62.00705643711064
512,65.43284598604902,0,61.3463689681848
513,61.536406148353336,0,60.88857670083324
514,52.045699505756446,0,59.77642261261338
515,53.99714183620277,0,60.0026805581586
516,46.97642520422778,0,59.17950284974117
517,51.62996873781148,0,59.72178590145836
518,55.56965944335752,0,60.18056059005755
519,60.2565414003896,0,60.7267063627771
520,59.36742882878648,0,60.620725240240674
521,61.88653544588363,0,60.91332336040219
522,72.87095785127218,0,62.195859681414824
523,71.23466003786727,0,62.00251449195254
524,63.16178237447409,0,61.05651978160949
525,60.99168568756009,0,60.80076978349578
526,54.66464105097374,0,60.05897106180981
527,50.481269001308114,0,59.5678406043238
528,48.87049181382813,0,59.377510778301
529,49.19263240489567,0,59.41317373908836
530,52.24073663537468,0,59.76752984240945
531,61.56462298059803,0,60.855555764547226
532,59.62593191343818,0,60.62691700129002
533,59.83275438422722,0,60.64909436689969
534,72.94144033595671,0,62.17943773688617
535,74.7282890947397,0,62.38630518491166
536,68.05807969609764,0,61.60463933677618
537,63.073112656151004,0,61.01997661243525
538,54.340107194460465,0,59.997261742984385
539,50.04407899148804,0,59.49315811824007
540,49.91386799211697,0,59.47594005777335
541,51.160686504340795,0,59.61965371927862
542,55.46869573266186,0,60.121106896299885
543,61.828507027503065,0,60.8623180923726
544,61.31285582633948,0,60.800060777332284
545,61.69274680260903,0,60.84245213569928
546,72.9813880676433,0,62.15951912878206
547,74.66237840538437,0,62.35393493090939
548,66.79823991698555,0,61.43307686739269
549,61.16343169027826,0,60.77271862150168
550,56.60043054244043,0,60.23760543450577
551,52.18890980610123,0,59.72020740583816
552,50.55216257774751,0,59.52699260819067
553,47.12660185782537,0,59.12481114958956
554,54.727394291299056,0,60.0107222286887
555,60.47675553370615,0,60.680330019794425
556,61.59088073716611,0,60.80847152142882
557,62.32014162392931,0,60.89165403519402
558,74.66205152460839,0,62.33122371148674
559,72.0369075361077,0,62.02260937240336
560,65.90974694900633,0,61.30498587757135
561,60.38688693511349,0,60.65796288624099
562,51.71856255860633,0,59.643609837786464
563,48.65556970932844,0,59.28390216112982
564,51.611158472451066,0,59.627055145784
565,50.596172332738085,0,59.506529270427244
566,51.88388773402025,0,59.65489828491101
567,60.32789975695091,0,60.63888882099687
568,62.42963199098731,0,60.88229583134791
569,62.43653711471154,0,60.88110207587169
570,70.46448009291015,0,61.816416554483816
571,70.40451617246949,0,61.8074156038562
572,69.72150753472432,0,61.72567507002141
573,66.9373041468674,0,61.39863281015756
574,55.01355180753067,0,60.004637821724955
575,48.100715156703785,0,59.195650811178325
576,47.45796422590044,0,59.11862023338347
577,49.04233621235453,0,59.30156329360121
578,54.46354955850536,0,59.93235785314851
579,62.93306981076554,0,60.91893497617778
580,65.5936938560693,0,61.22747744337703
581,57.71633161700449,0,60.30607825033606
582,72.70105652106608,0,62.05294883431038
583,72.05735353361415,0,61.97582453644607
584,66.46148172648033,0,61.320771213787545
585,60.457539168524875,0,60.61811778669438
586,54.43578946548903,0,59.91340947031322
587,53.59281002233836,0,59.81304123500745
588,49.89494837673224,0,59.37954795854041
589,49.32260217394528,0,59.31076470807646
590,58.74399401097998,0,60.40804684127137
591,62.85800029668154,0,60.88605064099999
592,59.3689690534764,0,60.47697949743018
593,59.43550859043688,0,60.482742520397935
594,73.19141415111415,0,62.08556101831186
595,72.30909618888279,0,61.980629621402635
596,64.56850306989573,0,61.07563955667512
597,63.56191325794204,0,60.95621821414623
598,55.93384920426153,0,60.06441372359562
599,52.47827492340949,0,59.65933856437186
600,46.23611830578211,0,58.92924716092245
601,47.263031052601306,0,59.04702322775025
602,55.734374516709664,0,60.03306221857967
603,60.835975229825635,0,60.62605786718464
604,63.800216951006824,0,60.9697636257005
605,60.149495137468776,0,60.54201084515896
606,73.77974081465094,0,62.12953850403039
607,66.04094607118417,0,61.22508724855693
608,64.96079437319625,0,61.097130630419144
609,61.89935760330869,0,60.738147809843134
610,51.70595872572033,0,59.54757239949842
611,48.43278344339487,0,59.163924919631825
612,48.32201505537079,0,59.149009923190214
613,51.7444450336999,0,59.546033302310704
614,57.475459784462906,0,60.212193668073375
615,59.1672016364002,0,60.407421795945595
616,60.07387176536992,0,60.511120506202616
617,65.42329171152878,0,61.132730001127484
618,78.18421878124727,0,62.61828847049138
619,70.78585460556249,0,61.75387873102835
620,66.2088095297425,0,61.218360736726524
621,62.59338455611919,0,60.79494665106027
622,56.96230481801221,0,60.136609353842786
623,48.17612875329981,0,59.1105600525977
624,52.08628645945067,0,59.56428262864383
625,47.616164766807046,0,59.04131464546907
626,54.24369809694063,0,59.81169087007664
627,56.96667291753511,0,60.12701717884631
628,64.35303983063258,0,60.98577085458624
629,63.30860425017382,0,60.86206389172452
630,74.6855725738983,0,62.1857662971189
631,69.57899528299845,0,61.58874098950465
632,67.95371615409093,0,61.39736741204658
633,58.304102936584,0,60.27105453610101
634,55.4796139370413,0,59.9399735766389
635,53.9161238697729,0,59.755817567380824
636,50.35004122655189,0,59.33836136715299
637,49.056648103295366,0,59.185683400478496
638,58.047338250358045,0,60.23104719855573
639,60.02589626722479,0,60.45953019785371
640,61.74687465194547,0,60.65800101321994
641,63.98949437875856,0,60.917227409926035
642,70.73136715832963,0,61.700513159823885
643,72.3102785442976,0,61.882417019002
644,67.35531611493326,0,61.30330593391718
645,58.850537702700926,0,60.31077536085575
646,55.1485383356568,0,59.87762691944965
647,51.173438023116915,0,59.412687601850614
648,49.9589200877876,0,59.26924986852178
649,51.17998806997803,0,59.40944559490852
650,57.3728817414779,0,60.12859575417653
651,62.22103326706803,0,60.691134585600196
652,61.52656179266517,0,60.608270117306084
653,61.768829519112984,0,60.63447891371156
654,74.515052052577,0,62.116554990516065
655,69.42074788833833,0,61.52143090987597
656,68.27374289628267,0,61.38589075526616
657,60.224540472665936,0,60.446792203896884
658,55.05313681660473,0,59.8427506248994
659,47.332836889285865,0,58.94200310210236
660,50.99110516334265,0,59.365860649249605
661,47.89204453424914,0,59.00311239386304
662,55.11654046619956,0,59.84205623991126
663,60.58195841560187,0,60.4762190990291
664,64.29172330814687,0,60.90601344987909
665,61.93055465632018,0,60.62919662541939
666,75.04110051679119,0,62.15308497221734
667,71.11770576858117,0,61.69447014064525
668,65.95972486762201,0,61.09219043819903
669,62.93192269238364,0,60.73782994588602
670,53.338932473029644,0,59.61948242376085
671,46.85716017820218,0,58.86321628290568
672,44.21742416583872,0,58.55404784869633
673,52.56264812070295,0,59.52309260846635
674,55.96232284425157,0,59.91666322753294
675,59.98127041373579,0,60.38227399703525
676,63.855740584162945,0,60.83105966650182
677,64.70850165110275,0,60.92827318816332
678,73.29186923518483,0,61.92486260076327
679,70.12227600880324,0,61.554123876036925
680,72.82463225431177,0,61.866495768197524
681,59.5773924140145,0,60.32346088975259
682,55.89598009276024,0,59.89322098683962
683,49.23581484969007,0,59.11650383204613
684,44.64613953497301,0,58.580646220278716
685,50.066039138055885,0,59.20905157092982
686,54.057014071492034,0,59.67123857710335
687,62.32095592760608,0,60.63037863085725
688,61.77752279718117,0,60.56517657445883
689,60.671404454959706,0,60.43453766479724
690,75.57511048043193,0,62.165745563904444
691,70.18943720830077,0,61.53744555898141
692,64.24363947758503,0,60.84403114585771
693,58.82164856964711,0,60.21154897888
694,52.212194831740895,0,59.44101130077623
695,47.79136422409363,0,58.92498083600129
696,49.86229420683134,0,59.163769290896035
697,49.493959515358384,0,59.11894421040523
698,55.71222792086972,0,59.839897661614614
